Id,SalePrice
1626,156375.19566446528
1627,184278.49269269043
1628,272198.7124650453
1629,179089.11330738864
1630,381928.1721115521
1631,221411.12742108013
1632,248146.98280768428
1633,168299.84629608324
1634,181966.12439233658
1635,177213.44827583412
1636,160812.75573370102
1637,182213.03323316152
1638,191678.93264812639
1639,171275.60160275258
1640,257052.89457536957
1641,173295.71796907214
1642,224296.42558033232
1643,224847.62806448212
1644,234604.1208174861
1645,179032.09403169164
1646,161226.09419325882
1647,154979.0228829159
1648,136978.7315567699
1649,139302.06057219987
1650,114609.66803570659
1651,123618.09476443985
1652,97128.2116770719
1653,100204.37166987166
1654,148811.33911705884
1655,147844.0869851015
1656,147726.51401630254
1657,148545.52345528887
1658,148168.74412190987
1659,125084.64400852978
1660,146733.13068230113
1661,485945.13678442576
1662,393285.881488907
1663,358464.57720569114
1664,483431.19468370226
1665,317309.31961015257
1666,321782.6624154208
1667,365399.9691638441
1668,341816.09541407815
1669,293447.23562788684
1670,343601.4939370473
1671,270760.7141275878
1672,486207.79065517976
1673,290656.4588905445
1674,249296.94574855696
1675,184900.61870534238
1676,192010.1932218935
1677,217567.27633366748
1678,462603.3237942806
1679,395877.20341657975
1680,329676.26578750944
1681,258028.3557691728
1682,300171.4440843403
1683,177637.86489530434
1684,172682.85598431053
1685,172042.2501482592
1686,170131.5249986152
1687,164507.8109182857
1688,188014.83582725574
1689,188627.97545958238
1690,188296.34533886702
1691,178837.95994785227
1692,254418.15515933975
1693,163784.71735503184
1694,180208.17088853844
1695,163327.60178495402
1696,264124.46584277524
1697,168371.17331138827
1698,349813.3941657348
1699,336221.3503591036
1700,247207.89791151864
1701,274730.010616341
1702,248568.13019974556
1703,258238.98234070893
1704,287081.2828132135
1705,230545.59961689316
1706,418532.7617116976
1707,215714.13988294557
1708,207810.35471778587
1709,263345.8621376078
1710,227736.12544759526
1711,248881.33743656953
1712,242244.07927739996
1713,260290.411409278
1714,227242.43915085398
1715,204417.94975660415
1716,187908.55228633
1717,174259.55463401912
1718,141906.34930875542
1719,197557.24133057968
1720,242297.96070470728
1721,168068.3320088676
1722,122148.12148520457
1723,154210.92389383027
1724,208779.43598450665
1725,229231.13128446104
1726,188729.13448149833
1727,161734.343900188
1728,183049.86785995602
1729,160794.22951865144
1730,151019.20976053024
1731,121340.96286964136
1732,127257.13643405681
1733,111774.69967360291
1734,122509.80928665146
1735,133794.72792236065
1736,119304.27096686125
1737,332511.9105900223
1738,223637.74318872194
1739,296062.1808805685
1740,216955.62611480904
1741,194207.9446939707
1742,169580.82672948766
1743,173644.94969701977
1744,297401.8737389323
1745,221195.07735349008
1746,193819.73420023208
1747,214369.8103613663
1748,236158.94046254497
1749,160475.2705986682
1750,133867.2211573938
1751,237928.7534656509
1752,121034.81456363433
1753,141560.103102707
1754,189928.79359355167
1755,174464.4471782071
1756,129608.24265791057
1757,119254.58286685398
1758,136079.4029236228
1759,155902.54325009804
1760,173501.262362162
1761,137888.11158570545
1762,170546.24492380559
1763,169073.70267848135
1764,117063.33440876746
1765,159483.85180406648
1766,167536.8857816028
1767,219614.18048518093
1768,142848.90778079885
1769,171390.3009847637
1770,152028.0940028303
1771,127554.52080942641
1772,143399.77652410357
1773,127395.6744156381
1774,135936.38042036022
1775,137702.74461595158
1776,119206.78718593631
1777,118850.16427593732
1778,135396.4982790272
1779,111461.04360697865
1780,172813.07759706108
1781,126331.84019934846
1782,83906.2532976598
1783,150692.39077738064
1784,106615.847974603
1785,115238.83795094778
1786,138160.48284772996
1787,169814.6528939903
1788,55599.90928383672
1789,91653.83275000824
1790,82011.86385507297
1791,194762.07892110947
1792,154936.50416505802
1793,137415.42085888248
1794,146245.70962282637
1795,136982.31443354342
1796,119054.14762581128
1797,119765.61233792284
1798,124328.34522888377
1799,121979.12645818673
1800,127578.89440077088
1801,128582.46332525369
1802,130007.79256094317
1803,147001.58734453915
1804,142704.93597514738
1805,138354.72737208605
1806,124767.2159069967
1807,126091.20740750353
1808,116441.69181747717
1809,115478.95483207118
1810,138938.4493776653
1811,97128.12479794251
1812,97425.28331276048
1813,123903.57431614934
1814,96515.59320996255
1815,53717.157641767604
1816,106343.30165960944
1817,106655.16423854238
1818,144969.86433796413
1819,128508.96928762138
1820,70553.64356483916
1821,117137.21575146542
1822,145101.93226386336
1823,48950.052220182464
1824,145529.58676371726
1825,126300.68758839741
1826,103478.49113748012
1827,103622.37992652295
1828,129126.81430088422
1829,112275.03756167642
1830,139392.68911888977
1831,139487.72092645764
1832,94757.16301485647
1833,135617.83459768325
1834,126060.18570695832
1835,138040.92915253201
1836,128031.49143575478
1837,92796.76367321372
1838,130604.26637254645
1839,86969.47689759778
1840,161029.97075830735
1841,152368.7279593944
1842,82939.59044205972
1843,128059.16154543798
1844,134737.52044784106
1845,144345.96345600256
1846,159492.09055780625
1847,159797.74062342785
1848,58082.3748125623
1849,110864.93520964177
1850,120261.12379051663
1851,156369.240558512
1852,123572.92878896599
1853,130547.05913828885
1854,168745.2372290293
1855,148885.00578302544
1856,218580.806899605
1857,142066.35655929215
1858,139174.24806469178
1859,117527.96128735984
1860,151611.24141794152
1861,117281.73358478943
1862,286681.7137683542
1863,285048.6485143621
1864,285048.6485143621
1865,310132.44450070796
1866,327333.54589987826
1867,242254.7340549716
1868,295579.2328399307
1869,206096.32756745204
1870,227044.14884945113
1871,241056.95845149024
1872,162231.30149089763
1873,250876.51189575656
1874,140867.6615527696
1875,201946.37383097035
1876,189854.6327492672
1877,210195.52308280225
1878,194069.6867632628
1879,129374.84782350711
1880,138659.4280270858
1881,240719.35906148033
1882,257034.4086079228
1883,192533.68866468337
1884,207523.3857115719
1885,256629.36693387316
1886,286356.1536607553
1887,204743.095059472
1888,278910.6827099589
1889,161443.22123866147
1890,127816.74241494937
1891,139223.6692098897
1892,110185.73040556234
1893,133382.9162414685
1894,124959.66000056907
1895,138184.20235687957
1896,127532.7249472625
1897,112236.2457224534
1898,109337.22465004052
1899,146717.9175274559
1900,138259.1871179904
1901,162645.66089565528
1902,129947.42552390741
1903,221714.68768011554
1904,133508.54557276837
1905,189263.77858779294
1906,162314.07194499456
1907,207836.4916399678
1908,107765.31654740972
1909,142031.57326262037
1910,123094.78851955855
1911,202588.1717288729
1912,278674.39464976365
1913,145863.32512759455
1914,53540.944335444656
1915,308646.85024903127
1916,62723.85165478637
1917,251187.16607329316
1918,142287.83224389827
1919,175822.46139700798
1920,142333.29553683446
1921,403727.52543694567
1922,306377.00261468603
1923,215017.54995755642
1924,234724.6599133807
1925,202091.2392172011
1926,358070.42292941903
1927,131737.6892993342
1928,156828.10143015915
1929,124732.18086823376
1930,129400.0016604607
1931,138239.92869176558
1932,134195.88357440254
1933,169616.1443884984
1934,176957.17308783138
1935,166935.25777208753
1936,180896.64538817384
1937,186155.39062207087
1938,172850.06327938812
1939,247857.14964505107
1940,179220.35531772874
1941,169464.4226107669
1942,188279.52612345057
1943,201014.42439992537
1944,327331.15242874
1945,373785.9104853272
1946,145764.6957731306
1947,316008.78527730686
1948,168210.18345011215
1949,241079.01509088563
1950,172145.2777251993
1951,246078.67563639625
1952,221484.08705777364
1953,176291.96224827663
1954,176980.95358492385
1955,134758.73675346994
1956,296447.3173842866
1957,154146.2680787642
1958,296264.788724693
1959,142129.40152362632
1960,116507.67215857196
1961,119103.55546318299
1962,95975.775372665
1963,103608.40491527008
1964,109077.8247137816
1965,152093.02372160606
1966,142028.14855054364
1967,295271.23120702273
1968,443742.10942030814
1969,375941.99948372866
1970,457939.8399267703
1971,472485.91962821636
1972,375847.772660924
1973,262285.0494667878
1974,311957.04597280145
1975,492523.57853516116
1976,271479.8166255403
1977,360159.0558123023
1978,361017.9585647972
1979,329523.4116394448
1980,197047.51897290704
1981,348860.1149737755
1982,231027.4195573313
1983,208266.5848078997
1984,169809.45488868965
1985,212362.60217153662
1986,189805.07845850143
1987,169132.30243768886
1988,175396.67517761534
1989,190226.89415273065
1990,213669.65153292625
1991,235676.09468745152
1992,202096.6488840394
1993,168243.66512735042
1994,232373.81803122463
1995,180715.37677965977
1996,255770.25473472226
1997,318900.3231969809
1998,351621.77559704246
1999,253276.27553235687
2000,310327.6901283717
2001,265151.7880700202
2002,243205.6876805211
2003,260177.92566515133
2004,267490.3583887844
2005,225431.69818487848
2006,231783.77838807995
2007,245396.62779769266
2008,210293.4788296884
2009,193911.08381532368
2010,194539.31777449505
2011,145083.4612828168
2012,172819.2352761613
2013,178758.2513487535
2014,185424.93136301637
2015,200879.97136124794
2016,193471.0501038752
2017,192421.89011267378
2018,122104.43251049513
2019,134880.33522976434
2020,106515.66873028908
2021,107519.27646998722
2022,179597.18594525434
2023,144146.829737897
2024,241867.56635228702
2025,370723.9486467676
2026,171842.07247103943
2027,153410.19416673147
2028,150545.0538606291
2029,169880.31509041518
2030,270940.96578486316
2031,251835.13728549494
2032,268547.15652026085
2033,267136.78177810926
2034,167420.57748667314
2035,208034.85269151162
2036,191869.4155763443
2037,195831.64043305026
2038,302943.68954176427
2039,212770.7842035902
2040,305960.95233781385
2041,290148.98748658807
2042,195574.53154021507
2043,166700.82878604342
2044,158808.41542291845
2045,229432.4739442092
2046,136605.9030331395
2047,142745.12934682425
2048,138551.99928149037
2049,135029.9566346142
2050,177292.21233988888
2051,105541.11766645031
2052,129928.48130117741
2053,143670.1419053668
2054,90751.22729042346
2055,154951.34174129972
2056,139370.26418697872
2057,118547.94015340671
2058,230776.4104073487
2059,131790.91784169036
2060,171536.55713790073
2061,171323.43154226756
2062,132739.48310776224
2063,114565.23716697982
2064,146453.08381832475
2065,110013.1706530908
2066,164954.94449537125
2067,115144.93316228763
2068,135369.76861168628
2069,88590.39245762455
2070,109610.90160583249
2071,89660.64942743257
2072,132877.60766703766
2073,134724.7901550851
2074,181199.86134447853
2075,147573.50012452053
2076,114283.96932578845
2077,154814.58492771751
2078,133010.0446957473
2079,134463.560873355
2080,121165.00965395701
2081,125354.78489006573
2082,131668.10857317154
2083,143495.88139779787
2084,114085.58511244746
2085,121635.74472961717
2086,107782.27249332985
2087,120858.43539949876
2088,103504.65528814259
2089,81820.23913358456
2090,138585.73802326113
2091,116143.14147415984
2092,124647.54848859685
2093,119070.74447451724
2094,118774.77358127265
2095,143952.51639581306
2096,82649.50869352327
2097,95669.0706112915
2098,140604.51369472928
2099,55861.75891013675
2100,91613.13138775558
2101,120304.30651794205
2102,122764.00659304122
2103,107134.63866212497
2104,123794.2805634622
2105,118250.91360782375
2106,60552.23837593126
2107,230348.12345761975
2108,117550.2737952807
2109,114957.60647247487
2110,134627.10064427296
2111,141420.98085629928
2112,133510.5377302801
2113,122612.04951391222
2114,115446.14761284387
2115,162672.95187905282
2116,121756.94159915305
2117,148854.0816610693
2118,124269.10110242627
2119,108819.02085141494
2120,122419.12080206227
2121,108105.31828471487
2122,113559.56621327052
2123,81617.86525123165
2124,148962.76524987142
2125,122527.54804866546
2126,158771.30878489424
2127,149495.44538470282
2128,124936.13095039778
2129,99801.64760855792
2130,138266.87890060875
2131,137102.05746868014
2132,118948.37661846048
2133,120817.97527145418
2134,123247.76308559415
2135,97305.57353598018
2136,80096.40907776635
2137,109352.49313406242
2138,136188.898517597
2139,157089.00913855576
2140,138943.5189761643
2141,142576.57724953146
2142,123340.52054938966
2143,142983.2304295793
2144,118412.75558458352
2145,137395.64624303527
2146,164856.27710240288
2147,143309.02637637994
2148,129822.04589443431
2149,136458.46786375812
2150,223738.4873075912
2151,113695.02044742738
2152,172452.33246401267
2153,160055.1699738367
2154,107032.768708329
2155,141616.20567080652
2156,256804.80490262428
2157,238641.42119818943
2158,227156.24416224178
2159,203870.0396031807
2160,172157.74526641995
2161,240949.73166222702
2162,354482.9686822586
2163,341786.1622765944
2164,242376.02606303402
2165,188753.03566130917
2166,146536.82873967386
2167,217689.38538448868
2168,205061.21403915356
2169,193141.7707396124
2170,222026.78858912076
2171,149121.62866061396
2172,129504.2571816767
2173,164549.15758370172
2174,228026.28898407856
2175,305619.91437727166
2176,309573.2137479889
2177,237280.09586376927
2178,210371.35542442714
2179,141226.3439245945
2180,222167.76091910858
2181,189780.14287110273
2182,218211.98009185583
2183,193265.64818902843
2184,122158.93638294857
2185,122031.38167953091
2186,151015.89325789106
2187,156994.87063386012
2188,157865.04190008843
2189,243474.5972527996
2190,82252.68714967242
2191,83982.24031869862
2192,87155.35110585808
2193,100126.57255337953
2194,100097.33646511043
2195,112242.14063243706
2196,103668.80776389128
2197,116166.88077304795
2198,167207.91392273363
2199,168432.30295873212
2200,144425.62457284008
2201,139858.72468043896
2202,216875.5369847493
2203,130378.64821975054
2204,173955.7324502489
2205,102251.50969299511
2206,143587.97542810868
2207,188841.6613081535
2208,242829.12901028057
2209,202866.17177872846
2210,114859.65526468355
2211,116137.96146682095
2212,120193.11439022297
2213,104229.12566351137
2214,130113.94693710328
2215,109705.28197399717
2216,134869.85167967845
2217,65553.49724485065
2218,73393.43456906338
2219,68261.6150835709
2220,75232.43895940048
2221,310794.9097831468
2222,241388.75674363974
2223,277517.6658942728
2224,212711.62216312884
2225,118049.14135878517
2226,172268.19200845188
2227,202890.1145905201
2228,274455.8754752707
2229,255722.84449130532
2230,152574.5822751691
2231,211954.41145537628
2232,176876.6076847928
2233,178166.97805919047
2234,250959.51473336882
2235,217322.73317529281
2236,264262.626121972
2237,333581.2567487854
2238,195069.846083389
2239,102729.72826542676
2240,161454.13158580827
2241,149530.35795767079
2242,125974.67163028188
2243,128310.05167730694
2244,104976.53861439782
2245,97872.60775721441
2246,139444.58061645195
2247,110583.44134254992
2248,125305.92480621116
2249,124139.26963658059
2250,127976.26101072512
2251,105104.01579029179
2252,166368.0433404068
2253,152657.64982790875
2254,168993.82195221083
2255,185199.44769302336
2256,182534.2378186913
2257,202763.64755967873
2258,167160.76002547913
2259,175257.70572265363
2260,155221.043681445
2261,172102.6196388325
2262,196083.99563565396
2263,341276.13680077076
2264,445133.67399617314
2265,165069.58596498417
2266,283282.66702259926
2267,348219.64037305856
2268,401876.23553926515
2269,149404.64088858824
2270,186497.04462206655
2271,228828.42127830957
2272,202299.05708625054
2273,169480.79104313574
2274,179475.99423832403
2275,165064.9648893082
2276,194034.75771520328
2277,180802.54923128712
2278,148051.36567121866
2279,123905.77375099233
2280,120960.90548689423
2281,173709.46699067645
2282,185017.08167456658
2283,101523.2816171174
2284,109829.93766312751
2285,137712.74936392996
2286,126389.6136729765
2287,343616.34035079984
2288,268666.9968139681
2289,386865.98693868244
2290,458493.405855407
2291,302714.9032824116
2292,450117.67596670485
2293,462979.2957596745
2294,439023.41801358416
2295,455056.50048046367
2296,283377.1939338076
2297,305805.2855634152
2298,330161.6095401419
2299,378067.5196081138
2300,330493.05999377026
2301,265460.6606703437
2302,246938.45164996965
2303,247167.51025571686
2304,245785.2610192898
2305,186786.87381244908
2306,184782.53131241878
2307,189617.0456670034
2308,225379.80588845938
2309,273860.0100172845
2310,205111.4599285078
2311,189446.46953476523
2312,178229.52020355238
2313,173809.0920358036
2314,170889.17201984403
2315,171570.93009688967
2316,184975.67957339535
2317,188803.0345151661
2318,177461.67921571387
2319,180366.4516946986
2320,185531.23674429514
2321,249255.91971695126
2322,171542.35025915576
2323,180509.88765997058
2324,166244.32560310888
2325,210805.1564398652
2326,165006.7249215238
2327,205849.2392269682
2328,223417.0079447976
2329,184662.06414453205
2330,175461.5411951503
2331,370376.32710986485
2332,435844.065801139
2333,323999.4119055343
2334,250476.80950386907
2335,275127.12537689775
2336,342201.61916669
2337,211068.70998130893
2338,276363.4455839392
2339,221135.60796459985
2340,369339.13444151956
2341,222223.86855198638
2342,243378.82020604445
2343,225599.92849032884
2344,218032.65007937868
2345,236245.67827532967
2346,215532.50646853613
2347,200254.87382463965
2348,240429.11627842358
2349,171954.19481279392
2350,273845.45483909256
2351,247619.4269122727
2352,248818.5773151139
2353,234349.418085693
2354,141199.78163219878
2355,146843.9322215914
2356,148894.6798842937
2357,194638.2110312335
2358,188862.8327954714
2359,129406.62377245048
2360,121487.22268154914
2361,146227.64519994715
2362,272853.49730062974
2363,139634.46461605618
2364,152796.36464698758
2365,232142.4563722951
2366,187336.4742784498
2367,230590.36498888355
2368,206368.29795170223
2369,231135.2414659032
2370,167183.08136652145
2371,169232.3926868786
2372,194596.52176889358
2373,286880.1475351114
2374,307201.25212183525
2375,258758.4970234017
2376,286468.8552714971
2377,338582.39262041694
2378,147225.38111203353
2379,196481.97996490792
2380,148605.2098616551
2381,164725.10311345145
2382,200795.0525826642
2383,207817.1964389419
2384,240744.8737678866
2385,166842.08461238464
2386,139294.09689618414
2387,139715.2164292619
2388,92600.00023086247
2389,121215.41168279816
2390,143840.64543049934
2391,132153.6588530065
2392,117976.14063542263
2393,162218.90087149348
2394,145988.84847064008
2395,200002.89609949445
2396,147777.71460413287
2397,224818.89925341785
2398,123426.89756353133
2399,56912.0448330599
2400,53917.53644148624
2401,110223.76463515498
2402,136547.8673360356
2403,132605.94718057834
2404,149749.80911196102
2405,166145.909088573
2406,143965.15365307257
2407,128389.15294006022
2408,141626.89740878745
2409,122963.69602056139
2410,164549.92603137504
2411,122662.82267223056
2412,156192.50735377433
2413,130283.38907743551
2414,139564.92116467605
2415,128895.87633628024
2416,124788.62873602372
2417,133676.4744835248
2418,130172.98183875102
2419,118267.23893179197
2420,127153.31863461316
2421,141419.2965332441
2422,112693.54857808426
2423,112280.1915704194
2424,154771.72121250862
2425,214694.48613979793
2426,132354.9602169041
2427,127286.07005751091
2428,172884.06220689882
2429,118316.24475457417
2430,133298.38356687085
2431,112695.03534783082
2432,139174.79780443598
2433,145361.0207592376
2434,139390.18857270564
2435,149681.59775884927
2436,108779.85649398736
2437,109991.15629038807
2438,126684.18845971567
2439,110950.74825969244
2440,117729.10357784873
2441,95583.32846071002
2442,96529.89001472926
2443,120250.26010106385
2444,127404.84553475563
2445,87328.65913021662
2446,128967.74509735094
2447,176193.26977702556
2448,132226.9094319785
2449,111446.07854366941
2450,140707.68340780382
2451,129709.60615315914
2452,187305.0111179027
2453,103523.02968453609
2454,126927.86009967697
2455,116813.96540423775
2456,135178.5941764405
2457,127822.05043528645
2458,119196.56442088328
2459,113967.28078981515
2460,138978.26977115593
2461,122059.76068080064
2462,137983.4576479695
2463,126581.00563942302
2464,167700.788163518
2465,133946.55137863275
2466,111494.22358625593
2467,147164.99546726377
2468,82798.9712882122
2469,79099.77254827939
2470,165906.16014577815
2471,200051.501826702
2472,149036.9724898304
2473,116652.81173724985
2474,85820.6407791717
2475,224210.17753580867
2476,109051.54512257215
2477,130314.94284062345
2478,153172.06326308052
2479,104531.5614628863
2480,142312.61995355334
2481,119355.92863856706
2482,129190.46777298093
2483,113470.1182758956
2484,124106.24145151132
2485,126828.36311700488
2486,161668.05801150575
2487,174742.26329743792
2488,159585.35668809657
2489,150950.61469917756
2490,156636.41467005105
2491,90438.15830568511
2492,176947.49323059426
2493,143165.8093864864
2494,156539.79009629396
2495,88122.39098424796
2496,241077.63935935096
2497,156249.8354936079
2498,108264.36832229007
2499,90286.08017163655
2500,123719.64653536948
2501,138969.29009366056
2502,149760.1263060253
2503,92765.5423455522
2504,189174.21666542918
2505,221638.3095602874
2506,252658.208828985
2507,291722.17718545935
2508,254664.32633700734
2509,213843.87238590396
2510,223727.9160397792
2511,178989.7622438137
2512,206971.9909241799
2513,215940.3591590288
2514,255740.27779898327
2515,150437.4574382519
2516,171387.84912594818
2517,141071.2659860911
2518,150644.41818667378
2519,216504.67408272598
2520,205029.4439848008
2521,184951.89092805184
2522,223669.5872303597
2523,121724.04470150039
2524,141407.79968642147
2525,149699.54353836807
2526,141033.44602352814
2527,117015.15881361338
2528,124619.87267807766
2529,131501.4306443535
2530,121170.24756692244
2531,250757.67396761628
2532,223131.0440885295
2533,196690.7370680319
2534,233033.09583044582
2535,294383.24334761593
2536,232411.47362858872
2537,240450.85833562
2538,184095.51430481096
2539,187249.96117082314
2540,174853.41561295363
2541,179200.3240691569
2542,161980.77266323063
2543,128975.050457909
2544,115308.01803105389
2545,136874.02461583205
2546,133711.81377813424
2547,142678.04004611104
2548,147968.8736076398
2549,163659.17855946434
2550,260362.74359029596
2551,140148.71469674777
2552,126571.02369863082
2553,83222.70789461688
2554,114026.1150313339
2555,120689.90232574857
2556,95356.13121550286
2557,114543.85372484234
2558,151654.38379207923
2559,126430.7902817468
2560,146986.06634438003
2561,126975.6562479384
2562,133981.88083670824
2563,142855.8030631224
2564,205637.0907397886
2565,129006.13869828185
2566,144867.62448563473
2567,131250.9501909522
2568,191736.4357264357
2569,200456.02638963773
2570,113611.42473391327
2571,172862.08639574522
2572,146715.89838243605
2573,227336.61320174483
2574,242349.50426717938
2575,131242.67352132231
2576,121040.77608398125
2577,152648.58835230826
2578,83006.85131526258
2579,73813.68765004973
2580,134440.09767379836
2581,116753.39214665483
2582,113588.10068893214
2583,274529.34199270495
2584,171571.60858889297
2585,174427.63478930964
2586,210640.50283801986
2587,186438.4440996078
2588,143174.0773838902
2589,154041.16295802657
2590,213548.7944183508
2591,223803.61047390132
2592,225139.1605686655
2593,255985.3665979736
2594,182367.5842816769
2595,195404.17505426676
2596,307794.21403377556
2597,177317.88451469457
2598,286836.6201214931
2599,310617.94748577516
2600,120865.03609882164
2601,149230.89279794903
2602,81425.64792212147
2603,93652.34880777179
2604,83953.11041983786
2605,76337.34105600278
2606,146010.8050834931
2607,203097.89315908073
2608,207664.51690054746
2609,159702.00331624228
2610,113416.06283384215
2611,107929.71711667215
2612,149043.81271292447
2613,130597.71407753958
2614,129037.33250422293
2615,155636.4866869263
2616,146668.3592176769
2617,166793.2608831224
2618,196242.07038232734
2619,204992.19620289412
2620,184543.4860510437
2621,174825.9395603579
2622,178436.34824242457
2623,245179.46917630464
2624,281142.8754065001
2625,302763.4394181132
2626,173549.84424442743
2627,160712.12257793793
2628,445373.72649911145
2629,505461.5937758711
2630,356664.9474748016
2631,457601.9614355206
2632,437334.0079453961
2633,315508.86167372385
2634,386994.21882139734
2635,155209.31592688896
2636,176004.1396227958
2637,168763.92478678122
2638,263796.4219714415
2639,189173.68050045826
2640,157219.34352177827
2641,112213.19378723786
2642,192010.68576948
2643,101896.74857906601
2644,128416.97238499575
2645,104212.82851540079
2646,94063.70518717701
2647,99678.65944573453
2648,143853.38555262185
2649,143497.76019322436
2650,139790.5642476467
2651,149744.1766943548
2652,416005.18247964355
2653,250792.55745490832
2654,242253.17552406152
2655,378644.05814845895
2656,308868.18027193524
2657,342919.2422146012
2658,301143.1529149133
2659,307419.60187049076
2660,356614.47653205856
2661,349411.41848115827
2662,368053.50303771417
2663,281516.6682799174
2664,261220.0344682724
2665,329177.221835246
2666,294026.23817396926
2667,165209.8558617773
2668,176170.04612475095
2669,175140.95766968455
2670,273863.6416047096
2671,179307.20162033557
2672,187415.37145371267
2673,211692.96683952922
2674,189900.63971796335
2675,165119.41486066804
2676,185688.57713434251
2677,183304.94915118263
2678,253977.5060643343
2679,270313.738472553
2680,284063.1730749001
2681,425758.5040578918
2682,331419.81743720773
2683,524880.2290288816
2684,321254.9778722498
2685,331618.8470014708
2686,258023.2667322403
2687,318594.14197420987
2688,219456.14798903276
2689,198913.05048618966
2690,413935.0092245259
2691,190153.1683268821
2692,140856.34764741533
2693,193989.89595347218
2694,140014.34833448552
2695,191426.41384584046
2696,181889.9233297811
2697,183109.7553366676
2698,192518.89843489724
2699,174119.3606885473
2700,159529.3363772079
2701,158821.0064805091
2702,115170.24224567953
2703,123033.15766890952
2704,138056.88304339664
2705,114423.71033851513
2706,119448.06559705618
2707,130687.50517078096
2708,133475.4800407843
2709,105162.28971272739
2710,122064.95959036607
2711,299568.58597862336
2712,374756.39680010005
2713,171393.47857201047
2714,150254.4993065361
2715,169931.00104005547
2716,141757.52806994246
2717,177042.49066271805
2718,225495.3264750989
2719,159609.30694354666
2720,172279.42903601204
2721,140390.1409969474
2722,160766.17352451547
2723,146834.85384871476
2724,129461.68814660082
2725,132737.35176496345
2726,144435.85577164876
2727,175943.7744327367
2728,168312.6287625189
2729,145055.55378975777
2730,142208.6812242286
2731,129053.5142770185
2732,123920.62024634964
2733,158949.3783347944
2734,139778.13772970738
